"Txn Hash","Blockno","UnixTimestamp","Date Time (UTC)","Action","Amount (Out)","Token (Out)","Amount (In)","Token (In)","Swapped Rate","Swapped Pair","DEX"
"0xdb7c16cf6332c5fe922747f3fa8a4045610392fce4bacf8e9aede31cab768ed9","16730229",1677630743,2023-03-01 00:32:23,Buy,77727.107355, USDT, 48.2848288497154, ETH,1,609.76251147,USDT per ETH,Uniswap V3
"0xc77a49d898fbae8eb7572a5891044adc31838ab3c9a0596fda13ada5bd983869","16730229",1677630743,2023-03-01 00:32:23,Buy,90625, USDC, 56.295791205981, ETH,1,609.80062734,USDC per ETH,Uniswap V3
"0xac0d196743e5254960f5382a8e24145c1299c547f9758452aba3a904b6713a65","16730229",1677630743,2023-03-01 00:32:23,Sell,686982.6000002, THE, 1.06058811885855, ETH,0.00000154,ETH per THE,Uniswap V2
"0x70bf9bf4e1a7aa74ae852d0517456a841040a3dc29e69028b0c799273f141649","16730229",1677630743,2023-03-01 00:32:23,Buy,0.669921875, ETH, 444930.761781181, THE,0.00000151,ETH per THE,Uniswap V2
"0x70bf9bf4e1a7aa74ae852d0517456a841040a3dc29e69028b0c799273f141649","16730229",1677630743,2023-03-01 00:32:23,Sell,444930.761781181, THE, 0.718625316779659, ETH,0.00000162,ETH per THE,Uniswap V3
"0x65e28e9251932dae82c7d342257f9323d48632fb8285023ee214286536ee3396","16730229",1677630743,2023-03-01 00:32:23,Buy,60267.802336, USDT, 37.4308513072012, ETH,1,610.11038305,USDT per ETH,Uniswap V3
"0xa91508e5df6daed9ba2c0e96308696788e54239906fd40f6e51159fd5dc60773","16730229",1677630743,2023-03-01 00:32:23,Sell,3.55988462, WBTC, 51.3019252613068, ETH,14.41112023,ETH per WBTC,Uniswap V3
"0xe52e8a88250cda562a7763fcfb84cf9717e01c6892618f273d54c2e34b59571f","16730229",1677630743,2023-03-01 00:32:23,Buy,25937.647036, USDC, 16.1088350953, ETH,1,610.15038534,USDC per ETH,Uniswap V2
"0x3c5c9f82f3495e4640854b1f0411dee2eb6ffb4855ceb5962d62f3f6efeb1b0a","16730229",1677630743,2023-03-01 00:32:23,Buy,0.3, ETH, 773088.328800501, DOGEK,0.00000039,ETH per DOGEK,Uniswap V2
"0x3a8115d4dd1377276bb31ef4a7610bca670cbd9b100349318e1cbb0dcc1b0498","16730229",1677630743,2023-03-01 00:32:23,Buy,20281.98740916, DAI, 12.599292905683, ETH,1,609.77187855,DAI per ETH,Uniswap V3
"0x7c849ae6a3a1fdcec42101fc86f28e6531d11d291c32437e04331f6b3fd83199","16730229",1677630743,2023-03-01 00:32:23,Buy,800, USDT, 0.497133424083791, ETH,1,609.22593663,USDT per ETH,SushiSwap
"0x7c849ae6a3a1fdcec42101fc86f28e6531d11d291c32437e04331f6b3fd83199","16730229",1677630743,2023-03-01 00:32:23,Buy,0.497133424083791, ETH, 280.67511652, AllIn,0.00177121,ETH per AllIn,Uniswap V2
"0xb002e24fec85bed453e2c88deae27a8912fe008a6af8fdab30f355ef029a46c4","16730229",1677630743,2023-03-01 00:32:23,Buy,0.0184622336125349, ETH, 41.1792559033682, SDAO,0.00044834,ETH per SDAO,Uniswap V2
"0xc038261b2fdc4df8ed5b5393ef830c0f6128324fcf60622b8c8a54ca669f5138","16730229",1677630743,2023-03-01 00:32:23,Sell,5113170829, XEN, 4140.866835, USDC,0.00000081,USDC per XEN,Uniswap V3
"0x097216a2afd58e082f3a73d6a859fcd657ecdb05981dfbf0355771a3c0821ba1","16730229",1677630743,2023-03-01 00:32:23,Buy,9668.329371, USDC, 6.00471815415169, ETH,1,610.12209446,USDC per ETH,SushiSwap
"0x9aa07cfd40a595b67002b0e306de98e388a1cee7532fa3c4893c0358698f85e2","16730229",1677630743,2023-03-01 00:32:23,Buy,200.795858, USDT, 0.124722401016162, ETH,1,609.94221057,USDT per ETH,Uniswap V2
"0x9aa07cfd40a595b67002b0e306de98e388a1cee7532fa3c4893c0358698f85e2","16730229",1677630743,2023-03-01 00:32:23,Buy,0.124722401016162, ETH, 109995493.980018, SHIBAINU,0.00000000,ETH per SHIBAINU,Uniswap V2
"0x6cc2ff28166a1a67e95f1fd071f54331194e7ff7c66262230e9c54a58214df33","16730229",1677630743,2023-03-01 00:32:23,Buy,1204.368373, USDT, 5381.95106640846, DUSK,0.22377914,USDT per DUSK,Uniswap V3
"0x43aa11f04ac85f15d7b693617fb750f559462d2d48ea2b33f18d4fc28076a20b","16730229",1677630743,2023-03-01 00:32:23,Buy,0.2, ETH, 8250762317.41264, FLOK,0.00000000,ETH per FLOK,Uniswap V2
"0x55bf5774fc885208393aecfe349e22494677d49a374b40f5a79f5499f7db86d4","16730229",1677630743,2023-03-01 00:32:23,Buy,0.4, ETH, 995392.171921201, DOGEK,0.00000040,ETH per DOGEK,Uniswap V2
"0x40bcf03b7d5208cb73b343d580b41c2fc5a1931fe2bd44127afb190324e1e607","16730229",1677630743,2023-03-01 00:32:23,Sell,4500, ALI, 286.811489, USDC,0.06373589,USDC per ALI,Uniswap V2
"0x2c55059f61349633e690516a87431641df9a1e4fb2dab37a9a765a06e914f8ff","16730229",1677630743,2023-03-01 00:32:23,Sell,1013760000, BLEGG, 0.0659630417245203, ETH,0.00000000,ETH per BLEGG,Uniswap V2
"0x2c55059f61349633e690516a87431641df9a1e4fb2dab37a9a765a06e914f8ff","16730229",1677630743,2023-03-01 00:32:23,Buy,0.0659630417245203, ETH, 1145393192.72843, RR,0.00000000,ETH per RR,Uniswap V2
"0x81065c3ae60d491c475d1bc1a27aa15f122cd1ffec7c9ef4a82ab63304bbe05c","16730229",1677630743,2023-03-01 00:32:23,Sell,226.68365792861, APE, 0.704187302402366, ETH,0.00310648,ETH per APE,Uniswap V3
"0x5997fc71f8d86d26952d4ad5e729782574b77e1b9aa5184156ed00c8cb36ae78","16730229",1677630743,2023-03-01 00:32:23,Buy,1, ETH, 530.87136670231, LDO,0.00188370,ETH per LDO,Uniswap V2
"0x099d0c47bce07098a32b35a48c1de1f53bcb585ee7569f9f520a2dca6297ea30","16730230",1677630755,2023-03-01 00:32:35,Sell,3088.3331278619, FET, 0.84987593330398, ETH,0.00027519,ETH per FET,Uniswap V3
"0x4b0a1014f8b0d572ed362018829c9e9643e1970a323499761428ac4ab420bc3f","16730230",1677630755,2023-03-01 00:32:35,Sell,9116.91200526997, agEUR, 6.00836669239828, ETH,0.00065904,ETH per agEUR,Uniswap V3
"0x4b0a1014f8b0d572ed362018829c9e9643e1970a323499761428ac4ab420bc3f","16730230",1677630755,2023-03-01 00:32:35,Buy,9662.795559, USDC, 9116.91200526997, agEUR,1.05987593,USDC per agEUR,Uniswap V3
"0x4b0a1014f8b0d572ed362018829c9e9643e1970a323499761428ac4ab420bc3f","16730230",1677630755,2023-03-01 00:32:35,Sell,5.99999999974887, ETH, 9662.795559, USDC,1,610.46592657,USDC per ETH,Uniswap V3
"0xd30c155ccc2c2db37fb5bf3cbac8f5def453c83696bdb5e15d985fa056c22442","16730230",1677630755,2023-03-01 00:32:35,Buy,177285, USDC, 110.066965482505, ETH,1,610.70126012,USDC per ETH,Uniswap V3
"0x4f939142a953f3fe7e696222a11217e4b91f4c23b7420e60e1a1a31fbaedc035","16730230",1677630755,2023-03-01 00:32:35,Buy,4183.936374, USDC, 1379.63224911656, LDO,3.03264611,USDC per LDO,Uniswap V3
"0x557a724394fab6d396ffcd2811d512082252e1801a5cacd953893c0ab55de232","16730230",1677630755,2023-03-01 00:32:35,Sell,341.025114076, AllIn, 0.59929976156616, ETH,0.00175735,ETH per AllIn,Uniswap V2
"0x557a724394fab6d396ffcd2811d512082252e1801a5cacd953893c0ab55de232","16730230",1677630755,2023-03-01 00:32:35,Sell,327.384109513, AllIn, 0.563343263477858, ETH,0.00172074,ETH per AllIn,Uniswap V2
"0x86584feafbec61da760a449f1b1915b03b0a98b133099537830786c93658fdcb","16730230",1677630755,2023-03-01 00:32:35,Sell,4850000, $NOWAI, 0.23492297540991, ETH,0.00000005,ETH per $NOWAI,Uniswap V2
"0x7137b2fd072da99d0ab113655affa533d3ff03754507f6dc099f888f985efc62","16730230",1677630755,2023-03-01 00:32:35,Sell,126.069785333526, APE, 626.450952, USDC,4.96908082,USDC per APE,Uniswap V3
"0xfe85bf2f327a1a79cc662709c01b5de520ce208cae8ca9487255d0a655d8874c","16730230",1677630755,2023-03-01 00:32:35,Sell,20000, VRA, 0.0854856246853956, ETH,0.00000427,ETH per VRA,Uniswap V3
"0x5aa51efba238b270c8bebf9dcf8dbf4607001ff242a14387f9e9d80438e9fc18","16730230",1677630755,2023-03-01 00:32:35,Buy,0.11, ETH, 5864292.1288267, DOGEK,0.00000002,ETH per DOGEK,Uniswap V2
"0x71d7577d16b8ec7f059eb410cb7d1fef5681e72bc4a694dce8ca2e53b88d7948","16730231",1677630767,2023-03-01 00:32:47,Buy,1, ETH, 2325654.46716333, DOGEK,0.00000043,ETH per DOGEK,Uniswap V2
"0x9ffa691f4ff5d23670788b1d6ff14499bf45375180d1e514b5a019bc06ed2954","16730231",1677630767,2023-03-01 00:32:47,Buy,2.24796030108999, ETH, 15679.165655, POWR,0.00014337,ETH per POWR,Uniswap V3
"0xab35a34e2d598b81a3df23ec305bc2d88d060ef4a47962af6efeda2493e6232d","16730231",1677630767,2023-03-01 00:32:47,Sell,21342111582.1903, ELON, 5.48984704108494, ETH,0.00000000,ETH per ELON,Uniswap V2
"0xab35a34e2d598b81a3df23ec305bc2d88d060ef4a47962af6efeda2493e6232d","16730231",1677630767,2023-03-01 00:32:47,Sell,5.48984704108494, ETH, 8832.996429, USDT,1,608.96949640,USDT per ETH,Uniswap V3
"0x15073c5607464a2ea2a17ec689db83f5c29f62bbaf975557d5ca98c19d5b5f9b","16730231",1677630767,2023-03-01 00:32:47,Buy,2171.272119, USDC, 556.355246513655, MASK,3.90267214,USDC per MASK,SushiSwap
"0x49428f091ed0fbc014d5bc206ff9849faa34dcdf3f89bfb2d2240beea0568eff","16730231",1677630767,2023-03-01 00:32:47,Buy,1975.741765, USDC, 506.253891924682, MASK,3.90266978,USDC per MASK,Uniswap V2
"0x64f82255aad4065b4522f6f84f3a83977adcbf673610991be5f21d2f4dd66b5d","16730231",1677630767,2023-03-01 00:32:47,Buy,0.3, ETH, 63.7726706326591, PawZ,0.00470421,ETH per PawZ,Uniswap V2
"0xd78a10c49bc33cbdbc266c1ae90f08f4f82290e17661429aeed07b581d478eda","16730231",1677630767,2023-03-01 00:32:47,Sell,11.6492724609128, ETH, 18756.76336, USDC,1,610.12315773,USDC per ETH,Uniswap V3
"0xd78a10c49bc33cbdbc266c1ae90f08f4f82290e17661429aeed07b581d478eda","16730231",1677630767,2023-03-01 00:32:47,Buy,18756.76336, USDC, 10.4881630745373, wstETH,1,788.37449673,USDC per wstETH,Kyber Network
"0xd78a10c49bc33cbdbc266c1ae90f08f4f82290e17661429aeed07b581d478eda","16730231",1677630767,2023-03-01 00:32:47,Sell,10.4881630745373, wstETH, 11.6554847221743, ETH,1.11129896,ETH per wstETH,Kyber Network
"0xe70e64d22afddb3468d42bcda391f494236f3ab6e5cdeb49c111bd90b9b913da","16730231",1677630767,2023-03-01 00:32:47,Sell,3764800.8022973, BasedAI, 0.138963716952371, ETH,0.00000004,ETH per BasedAI,Uniswap V2
"0x8aafcb57c3a5549218e3b1dd49a59a8465385f4fcfe00050126bba39e05f5cc0","16730231",1677630767,2023-03-01 00:32:47,Buy,0.0995097547195432, ETH, 95.2624566894173, BONE,0.00104459,ETH per BONE,Unknown
"0x821fb413fd418a6d32071b5a6e4814a3adf5b7dc988af19f83f5c9948601d7c7","16730231",1677630767,2023-03-01 00:32:47,Buy,0.369895773689434, ETH, 199.621825575999, DYDX,0.00185298,ETH per DYDX,Uniswap V3
"0xcde091e69f138b377b2a4fed8773d4b475a5f39e31602503754dfa7407205c77","16730231",1677630767,2023-03-01 00:32:47,Sell,39049.039445148, SAITAMA, 0.0563216340111068, ETH,0.00000144,ETH per SAITAMA,Uniswap V2
"0x79df00283d526459843f5b64afbbb4880f644c4abc058ea630ce7901d460eaa4","16730231",1677630767,2023-03-01 00:32:47,Swap,397000.3094, USDT, 396931.633079, USDC,0.99982701,USDC per USDT,Uniswap V3
"0x79df00283d526459843f5b64afbbb4880f644c4abc058ea630ce7901d460eaa4","16730231",1677630767,2023-03-01 00:32:47,Buy,396931.633079, USDC, 246.271904396399, ETH,1,611.76173974,USDC per ETH,Uniswap V3
"0x7f756a97824ee20f3fa1df343e4c69852db4bcdc134ddefdbfb84cb27e418be5","16730231",1677630767,2023-03-01 00:32:47,Buy,0.2, ETH, 116.301630191, AllIn,0.00171967,ETH per AllIn,Uniswap V2
"0xf70aa0f53dacfe3d6d0ae561664f84c6c7e64109f6f561f0bbef4f38abab01af","16730231",1677630767,2023-03-01 00:32:47,Buy,0.18239, ETH, 8082.32775555, BC,0.00002257,ETH per BC,Uniswap V2
"0x8daf1016b3032ec3d33a3d916e8e328af048c26e4248662a6f7df55e0eb92192","16730231",1677630767,2023-03-01 00:32:47,Swap,5122.505046, USDC, 5121.823769, USDT,0.99986700,USDT per USDC,Unknown
"0x6da7ae6e8a7edb30f708a21ede374d5bb86afb771c9a1be1f90fdc1344ab99be","16730231",1677630767,2023-03-01 00:32:47,Buy,0.0725789674622749, ETH, 69.3586260028699, BONE,0.00104643,ETH per BONE,Uniswap V3
"0x6e2d86723274c58810592a83c7161aedc211ad3484323be319674e692b79b47f","16730231",1677630767,2023-03-01 00:32:47,Buy,0.5, ETH, 2416406.64303069, LGCY,0.00000021,ETH per LGCY,Uniswap V2
"0x9460df1aa3afa2a08758ca07ffaa77ec9e15d169e2b772ea6df89418be45ae14","16730231",1677630767,2023-03-01 00:32:47,Buy,0.05, ETH, 696141.182312403, CHAPPIE,0.00000007,ETH per CHAPPIE,Uniswap V2
"0x5ff69436a8d0d6fce61a539cda24a30442db35817c984023e00dd445618fae1e","16730231",1677630767,2023-03-01 00:32:47,Sell,5.777, ETH, 9293.775324, USDT,1,608.75459997,USDT per ETH,Uniswap V3
"0x3195d48b7366674f5617f870de68a08d5232da3be2b67a100fb18ed351c5ea02","16730231",1677630767,2023-03-01 00:32:47,Sell,1585333.3504, SIDUS, 2.52941114531754, ETH,0.00000160,ETH per SIDUS,Uniswap V2
"0x3195d48b7366674f5617f870de68a08d5232da3be2b67a100fb18ed351c5ea02","16730231",1677630767,2023-03-01 00:32:47,Sell,2.52941114531754, ETH, 4047.07151, USDT,1,600.00540738,USDT per ETH,Uniswap V2
"0x172e4495022e3a2b8e926aef2a1d19857519442e66651488ba6a156444671250","16730231",1677630767,2023-03-01 00:32:47,Sell,0.227776797551224, COMP, 0.00688149986247029, ETH,0.03021159,ETH per COMP,SushiSwap
"0x172e4495022e3a2b8e926aef2a1d19857519442e66651488ba6a156444671250","16730231",1677630767,2023-03-01 00:32:47,Sell,0.00688149986247029, ETH, 11.017984, USDC,1,601.10211730,USDC per ETH,SushiSwap
"0xb0930c9c8e486460fae6132d276e7def798417a595f5a661ca53cbdacf4e0852","16730231",1677630767,2023-03-01 00:32:47,Buy,0.452, ETH, 4542.91580006209, CQT,0.00009950,ETH per CQT,Uniswap V3
"0x918f57b2b5fbee7a017d2c6b94c27ffee1f3c269cc9b70aa0101e9fd64f6f1a7","16730231",1677630767,2023-03-01 00:32:47,Buy,0.004, ETH, 11.2689577546411, 1INCH,0.00035496,ETH per 1INCH,SushiSwap
"0x211e1b50c204b704f4123dcc9f0e4406ecbf3bd133bac7cd87c3d95d0bc2ef24","16730232",1677630779,2023-03-01 00:32:59,Sell,150.4592544866, ETH, 242307.672473, USDC,1,610.45376238,USDC per ETH,Uniswap V3
"0x2e2ebade8085f82f7040283cf2e1b6d04e8c04773e139bf8c4b70fd4a936c379","16730232",1677630779,2023-03-01 00:32:59,Sell,2.57826933, WBTC, 37.1493159253495, ETH,14.40862500,ETH per WBTC,Uniswap V3
"0xb5ceb5a61592e21a63a1c6ff99e4d3956828ff944ae4e27312fb42280bfb7162","16730232",1677630779,2023-03-01 00:32:59,Buy,0.16, ETH, 92.434172013, AllIn,0.00173096,ETH per AllIn,Uniswap V2
"0x027ddc3ae4923b79f5801cea782ef921ffe7b9acf64e4e8f125b8464b4df3230","16730232",1677630779,2023-03-01 00:32:59,Buy,0.03, ETH, 38.385238825, KIMCHI,0.00078155,ETH per KIMCHI,Uniswap V2
"0xf40f55375e8c2247a1095093108802e03613b8c60884f93db945049033f3800a","16730232",1677630779,2023-03-01 00:32:59,Buy,0.1, ETH, 12499134.4733715, RUG,0.00000001,ETH per RUG,Uniswap V2
"0xad27cbd91396324dcb92fae104d6657a40679ee9c31d1cfb39425a4077f5a5e6","16730232",1677630779,2023-03-01 00:32:59,Buy,1.91113731681468, ETH, 2859.01387156509, IMX,0.00066846,ETH per IMX,Uniswap V3
"0x90ab2351f8479f3ef82790c07867027c84fd928a94b0fbc7a0841cb4c3f1a627","16730232",1677630779,2023-03-01 00:32:59,Buy,0.784480579981237, ETH, 1176.01726195531, IMX,0.00066707,ETH per IMX,SushiSwap
"0xab4065a2fb8e50738957eb0eeb1a7d47e318625e4d391562ee3d1f0f7f552101","16730232",1677630779,2023-03-01 00:32:59,Sell,1758908.25207634, APEBOT, 0.172085624241845, ETH,0.00000010,ETH per APEBOT,Uniswap V2
"0xf5d1fce4e279fc656ee90199d1fe4e37b17020cae2218aabada559db4a1c31f0","16730232",1677630779,2023-03-01 00:32:59,Sell,8960, DBI, 0.0871202582673185, ETH,0.00000972,ETH per DBI,Uniswap V2
"0x4f2bd01904a768a5b61acd8a3e799c436cbc5d9c52c119335ecabe659e57691f","16730232",1677630779,2023-03-01 00:32:59,Sell,3233.06397058374, CQT, 0.315940238673092, ETH,0.00009772,ETH per CQT,Uniswap V3
"0xa14b9f859417d61f777d97b3f9a0659d3df11070aead182ba9b2fd25715650fb","16730232",1677630779,2023-03-01 00:32:59,Buy,0.05, ETH, 110578.956574254, DOGEK,0.00000045,ETH per DOGEK,Uniswap V2
"0xafb832542dfb8e130eede2f66af36530e92f4c92fbc306e479b28ece6c45467b","16730232",1677630779,2023-03-01 00:32:59,Buy,0.099429117608413, ETH, 10100, DBI,0.00000984,ETH per DBI,Uniswap V3
"0x16f1a629576efa30ecc3784fb469b51e685badf2d91c2fb87e2ac88bdc1f14ed","16730232",1677630779,2023-03-01 00:32:59,Buy,3981.135848, USDC, 2.47087820950125, ETH,1,611.22301888,USDC per ETH,Uniswap V2
"0x16f1a629576efa30ecc3784fb469b51e685badf2d91c2fb87e2ac88bdc1f14ed","16730232",1677630779,2023-03-01 00:32:59,Buy,2.47087820950125, ETH, 715000000.022108, WAGMIGAMES,0.00000000,ETH per WAGMIGAMES,Uniswap V2
"0x784386788a4e1963ec7ede59c8d8474671fadf315a8a3967ce513759db9073bd","16730232",1677630779,2023-03-01 00:32:59,Buy,0.157758953797679, ETH, 15000000, HOICHI,0.00000001,ETH per HOICHI,Uniswap V2
"0x1476f8e800ea9577f1bf7959c65ee8d81c8b5dda93c8be681af071381eae59a8","16730232",1677630779,2023-03-01 00:32:59,Buy,0.063, ETH, 1.229308933, wTAO,0.05124831,ETH per wTAO,Uniswap V3
"0x90252c1af2cc1a226c68d94fce8e252344d3df39b3e0df8b3387e140b871ea01","16730232",1677630779,2023-03-01 00:32:59,Sell,1558.30841867767, CDT, 0.314581234831582, ETH,0.00020187,ETH per CDT,Uniswap V3
"0xfbc3671effd414140379b6fceb866171b0c459f0a2e8834658fcb296a429cd2a","16730232",1677630779,2023-03-01 00:32:59,Buy,0.3, ETH, 0.0199575774304642, XMON,15.03188456,ETH per XMON,Uniswap V3
"0xfbc3671effd414140379b6fceb866171b0c459f0a2e8834658fcb296a429cd2a","16730232",1677630779,2023-03-01 00:32:59,Sell,0.3, ETH, 482.96661, USDC,1,609.88870000,USDC per ETH,Uniswap V3
"0xfbc3671effd414140379b6fceb866171b0c459f0a2e8834658fcb296a429cd2a","16730232",1677630779,2023-03-01 00:32:59,Buy,482.96661, USDC, 0.0201504148893552, XMON,23,968.07274947,USDC per XMON,Uniswap V3
"0x76b38d7854b43f1ba4f8f08bf4728f7b701c93a623a3a4f379a6ec07d3c43d49","16730232",1677630779,2023-03-01 00:32:59,Buy,0.01, ETH, 4960273038.90108, SEGGS,0.00000000,ETH per SEGGS,Uniswap V2
"0xbffdec0e11e307ba124738c5aa3d3abfae3119ea4ff4b42f5fcc083ee1d5e412","16730234",1677630803,2023-03-01 00:33:23,Sell,208.747142399825, BIRD, 3.94637145821769, ETH,0.01890503,ETH per BIRD,Uniswap V2
"0x038d00ec1effbe7667257f93c11e30c1b67a8f524907df8ffcdb2129c3acd964","16730234",1677630803,2023-03-01 00:33:23,Buy,0.434218376127054, ETH, 11286005.8395607, BasedAI,0.00000004,ETH per BasedAI,Uniswap V2
"0x5ad43a5fffc6575728ff991df7e830f29787274f7f2f1be4723fe5aba6043d9f","16730234",1677630803,2023-03-01 00:33:23,Buy,0.204784667347732, ETH, 4929011.02962758, BasedAI,0.00000004,ETH per BasedAI,Uniswap V2
"0x22df75a2be7c042beaf1f14edfa9996738ef2a46a596a4f72a53b6bafc8a1ef0","16730234",1677630803,2023-03-01 00:33:23,Sell,11286005.8395607, BasedAI, 0.452394127984689, ETH,0.00000004,ETH per BasedAI,Uniswap V2
"0xf1fe64cf57a24c5890df1972067a862d728cf44642871624efcfba14ac332f8a","16730234",1677630803,2023-03-01 00:33:23,Buy,0.49708, ETH, 227.623942365788, INJ,0.00218378,ETH per INJ,Uniswap V3
"0x11d89f802ad16001e9229f7cd87bbbbeb1a79b8b25943c16210c82e2701174b9","16730234",1677630803,2023-03-01 00:33:23,Sell,449.7408, AllIn, 0.765294052618402, ETH,0.00170163,ETH per AllIn,Uniswap V2
"0xfd0586385d1558b0dfd3a0822baa14aea9430452873020201af925e4824d9a0c","16730234",1677630803,2023-03-01 00:33:23,Sell,1039740.04532994, RUG, 0.00848930964680889, ETH,0.00000001,ETH per RUG,Uniswap V2
"0xfd0586385d1558b0dfd3a0822baa14aea9430452873020201af925e4824d9a0c","16730234",1677630803,2023-03-01 00:33:23,Sell,8642700, RUG, 0.0690160726496854, ETH,0.00000001,ETH per RUG,Uniswap V2
"0xd5cbf29bd3c2ec2c766b5f9abbac34a4f18e117a372d494d49d6f937ef89c22e","16730234",1677630803,2023-03-01 00:33:23,Sell,300.256122272771, MATIC, 0.223590705477628, ETH,0.00074467,ETH per MATIC,Uniswap V3
"0xd5cbf29bd3c2ec2c766b5f9abbac34a4f18e117a372d494d49d6f937ef89c22e","16730234",1677630803,2023-03-01 00:33:23,Buy,0.223590705477628, ETH, 10440.51612393, ACH,0.00002142,ETH per ACH,Uniswap V3
"0x437baa8af47238eaab2c9a369cf29b0b3ee68c1707b76e4998d3fbd788448b38","16730234",1677630803,2023-03-01 00:33:23,Buy,110, USDT, 0.0683506784914586, ETH,1,609.34759431,USDT per ETH,Uniswap V2
"0x437baa8af47238eaab2c9a369cf29b0b3ee68c1707b76e4998d3fbd788448b38","16730234",1677630803,2023-03-01 00:33:23,Buy,0.0683506784914586, ETH, 452556.499314051, SEC,0.00000015,ETH per SEC,Uniswap V2
"0xf9fe6cf7cc944035c75edce2e63a26261760d1a34e4e9bb4ad2b34ef32dcecc4","16730234",1677630803,2023-03-01 00:33:23,Sell,0.47442917042454, COMP, 0.014333052126443, ETH,0.03021115,ETH per COMP,SushiSwap
"0xd30cb7957480018b3928a8e535a5b3eee7ff6a6abd73afe34ab5909541034c84","16730234",1677630803,2023-03-01 00:33:23,Buy,0.088197204055804, ETH, 543073.87388406, DOKE,0.00000016,ETH per DOKE,Uniswap V2
"0x26d3676029be07e4cd67b7bfb19de94f6056af9b09e8f84aa8efe14731c0a8b4","16730234",1677630803,2023-03-01 00:33:23,Sell,8962.30071969749, KAT, 0.0345085872400298, ETH,0.00000385,ETH per KAT,Uniswap V2
"0x98d9712f13072b3a1ef6cf443448d5f8701e7474aea4c412cda16cbec2af7047","16730234",1677630803,2023-03-01 00:33:23,Sell,23991.17626118, FX, 2.99788708618792, ETH,0.00012496,ETH per FX,Uniswap V3
"0x123b1c5848c3410536a32b524ced123f7c055faea0a442b7abe61cdec2476e82","16730234",1677630803,2023-03-01 00:33:23,Buy,0.5, ETH, 1078096.7965072, DOGEK,0.00000046,ETH per DOGEK,Uniswap V2
"0x2b3bf2ba262b9064d3c5b90eba9ac3121194812c051895a45d7211d34f1b29ce","16730234",1677630803,2023-03-01 00:33:23,Buy,0.06, ETH, 126074.072627979, DOGEK,0.00000048,ETH per DOGEK,Uniswap V2
"0xd0838fc54d7b366faceb98fc104d0633ef939002aafce1610f733b562f95e95f","16730234",1677630803,2023-03-01 00:33:23,Buy,2.01980777007004, ETH, 3016.00880443001, IMX,0.00066970,ETH per IMX,Uniswap V3
"0xe344d700f646309729a89a2858428c9c64dea1879adfd031d75f2a47ef562d8b","16730234",1677630803,2023-03-01 00:33:23,Buy,8535.79979517, DAI, 5.3, WETH,1,610.52826324,DAI per WETH,Unknown
"0xacbd42f8abf245ea8917de93e20e62556604ff9158ffbaf034eb904a515d92b4","16730234",1677630803,2023-03-01 00:33:23,Buy,1192.282353, USDC, 2643.95982037594, FET,0.45094572,USDC per FET,Uniswap V3
"0x93ad9562ea7283aeeb90f46ebd307197ee7f30abb4d20541b7cfecb35ebb691f","16730234",1677630803,2023-03-01 00:33:23,Sell,5282.5112, LON, 3297.21371, USDT,0.62417543,USDT per LON,SushiSwap
"0x93ad9562ea7283aeeb90f46ebd307197ee7f30abb4d20541b7cfecb35ebb691f","16730234",1677630803,2023-03-01 00:33:23,Buy,3297.21371, USDT, 2.04811545972551, ETH,1,609.87687210,USDT per ETH,SushiSwap
"0x62065a0dd34b33a84caa5c1d91b2e20cea273fa7e88c07e66d3e61dc6602fff8","16730234",1677630803,2023-03-01 00:33:23,Buy,396.2, USDT, 0.246015890504668, ETH,1,610.46507682,USDT per ETH,SushiSwap
"0x6545825dcf7c1de3fc12c3e5671e51b95c778924857765d1661d6593ddcf8643","16730234",1677630803,2023-03-01 00:33:23,Buy,500, USDT, 0.310675943380579, ETH,1,609.39400251,USDT per ETH,Uniswap V2
"0x6545825dcf7c1de3fc12c3e5671e51b95c778924857765d1661d6593ddcf8643","16730234",1677630803,2023-03-01 00:33:23,Buy,0.310675943380579, ETH, 183.002007047, AllIn,0.00169766,ETH per AllIn,Uniswap V2
"0xb3e422d4fe7460e6e80713204503f9b6acf8165e4495085eeb9d5f005f1c47a9","16730234",1677630803,2023-03-01 00:33:23,Buy,0.0205, ETH, 3297.3962527621, XTP,0.00000622,ETH per XTP,Uniswap V3
"0xdfc4f21257ecadcbc24673c924c8edad033a2208ebcc5cacd2399005c80522ff","16730234",1677630803,2023-03-01 00:33:23,Buy,0.61, ETH, 1243810.33449686, DOGEK,0.00000049,ETH per DOGEK,Uniswap V2
"0x86ebe8ce70e7118a348ea99fb66e209e7ae9fd833a66e10cf5256a4b7b80549f","16730234",1677630803,2023-03-01 00:33:23,Sell,2038002.15638145, FREN, 0.206074418577065, ETH,0.00000010,ETH per FREN,Uniswap V2
"0x2038edb7c54faa8326c454435ac9e030a7005e4dd61453f3888cf17a8f728e38","16730234",1677630803,2023-03-01 00:33:23,Buy,0.0168382068277104, ETH, 3, bBETA,0.00561274,ETH per bBETA,Uniswap V2
